Datetime,Value,Topic,Value_Float
2023-08-02 13:44:16.901818,305.33,acYChar/mqtt,305.33
2023-08-02 13:44:16.910306,69.73,acZChar/mqtt,69.73
2023-08-02 13:44:16.919003,0.52,currentSenChar/mqtt,0.52
2023-08-02 13:44:17.052067,295.74,acXChar/mqtt,295.74
2023-08-02 13:44:17.060785,305.74,acYChar/mqtt,305.74
2023-08-02 13:44:17.069446,69.92,acZChar/mqtt,69.92
2023-08-02 13:44:17.077254,-1.09,currentSenChar/mqtt,-1.09
2023-08-02 13:44:17.083771,296.79,acXChar/mqtt,296.79
2023-08-02 13:44:17.093088,305.28,acYChar/mqtt,305.28
2023-08-02 13:44:17.101802,69.88,acZChar/mqtt,69.88
2023-08-02 13:44:17.110130,-0.59,currentSenChar/mqtt,-0.59
2023-08-02 13:44:17.117634,296.58,acXChar/mqtt,296.58
2023-08-02 13:44:17.117634,305.60,acYChar/mqtt,305.6
2023-08-02 13:44:17.126356,69.63,acZChar/mqtt,69.63
2023-08-02 13:44:17.134677,0.04,currentSenChar/mqtt,0.04
2023-08-02 13:44:17.152162,296.51,acXChar/mqtt,296.51
2023-08-02 13:44:17.161015,305.18,acYChar/mqtt,305.18
2023-08-02 13:44:17.169169,69.59,acZChar/mqtt,69.59
2023-08-02 13:44:17.177163,-1.04,currentSenChar/mqtt,-1.04
2023-08-02 13:44:17.259159,296.77,acXChar/mqtt,296.77
2023-08-02 13:44:17.269319,305.64,acYChar/mqtt,305.64
2023-08-02 13:44:17.277408,69.38,acZChar/mqtt,69.38
2023-08-02 13:44:17.284520,0.31,currentSenChar/mqtt,0.31
2023-08-02 13:44:17.292731,296.30,acXChar/mqtt,296.3
2023-08-02 13:44:17.302120,305.62,acYChar/mqtt,305.62
2023-08-02 13:44:17.310297,69.55,acZChar/mqtt,69.55
2023-08-02 13:44:17.319938,-0.78,currentSenChar/mqtt,-0.78
2023-08-02 13:44:17.329506,296.93,acXChar/mqtt,296.93
2023-08-02 13:44:17.335889,305.24,acYChar/mqtt,305.24
2023-08-02 13:44:17.345384,69.65,acZChar/mqtt,69.65
2023-08-02 13:44:17.354013,0.20,currentSenChar/mqtt,0.2
2023-08-02 13:44:17.456559,297.10,acXChar/mqtt,297.1
2023-08-02 13:44:17.465740,305.09,acYChar/mqtt,305.09
2023-08-02 13:44:17.477386,69.96,acZChar/mqtt,69.96
2023-08-02 13:44:17.489452,-0.41,currentSenChar/mqtt,-0.41
2023-08-02 13:44:17.497530,296.79,acXChar/mqtt,296.79
2023-08-02 13:44:17.507536,305.76,acYChar/mqtt,305.76
2023-08-02 13:44:17.519035,69.04,acZChar/mqtt,69.04
2023-08-02 13:44:17.528950,-0.70,currentSenChar/mqtt,-0.7
2023-08-02 13:44:17.535947,296.43,acXChar/mqtt,296.43
2023-08-02 13:44:17.544684,305.62,acYChar/mqtt,305.62
2023-08-02 13:44:17.552684,69.67,acZChar/mqtt,69.67
2023-08-02 13:44:17.561893,0.17,currentSenChar/mqtt,0.17
2023-08-02 13:44:17.567853,296.24,acXChar/mqtt,296.24
2023-08-02 13:44:17.577677,305.68,acYChar/mqtt,305.68
2023-08-02 13:44:17.577954,68.88,acZChar/mqtt,68.88
2023-08-02 13:44:17.592722,-0.38,currentSenChar/mqtt,-0.38
2023-08-02 13:44:17.620146,296.49,acXChar/mqtt,296.49
2023-08-02 13:44:17.629390,305.66,acYChar/mqtt,305.66
2023-08-02 13:44:17.637607,69.55,acZChar/mqtt,69.55
2023-08-02 13:44:17.645779,0.04,currentSenChar/mqtt,0.04
2023-08-02 13:44:17.761239,297.14,acXChar/mqtt,297.14
2023-08-02 13:44:17.778909,305.53,acYChar/mqtt,305.53
2023-08-02 13:44:17.778909,70.01,acZChar/mqtt,70.01
2023-08-02 13:44:17.787122,-0.35,currentSenChar/mqtt,-0.35
2023-08-02 13:44:17.802714,296.54,acXChar/mqtt,296.54
2023-08-02 13:44:17.805844,305.79,acYChar/mqtt,305.79
2023-08-02 13:44:17.817705,69.88,acZChar/mqtt,69.88
2023-08-02 13:44:17.829133,-0.86,currentSenChar/mqtt,-0.86
2023-08-02 13:44:17.833900,296.81,acXChar/mqtt,296.81
2023-08-02 13:44:17.842310,305.14,acYChar/mqtt,305.14
2023-08-02 13:44:17.854636,69.59,acZChar/mqtt,69.59
2023-08-02 13:44:17.856904,0.49,currentSenChar/mqtt,0.49
2023-08-02 13:44:17.875021,296.05,acXChar/mqtt,296.05
2023-08-02 13:44:17.887927,305.39,acYChar/mqtt,305.39
2023-08-02 13:44:17.896945,69.78,acZChar/mqtt,69.78
2023-08-02 13:44:17.906317,-0.83,currentSenChar/mqtt,-0.83
2023-08-02 13:44:17.977118,296.85,acXChar/mqtt,296.85
2023-08-02 13:44:17.987441,305.39,acYChar/mqtt,305.39
2023-08-02 13:44:17.991327,69.17,acZChar/mqtt,69.17
2023-08-02 13:44:18.003878,0.49,currentSenChar/mqtt,0.49
2023-08-02 13:44:18.009191,296.68,acXChar/mqtt,296.68
2023-08-02 13:44:18.018401,305.43,acYChar/mqtt,305.43
2023-08-02 13:44:18.029378,69.23,acZChar/mqtt,69.23
2023-08-02 13:44:18.034841,-0.49,currentSenChar/mqtt,-0.49
2023-08-02 13:44:18.075042,296.85,acXChar/mqtt,296.85
2023-08-02 13:44:18.078625,305.18,acYChar/mqtt,305.18
2023-08-02 13:44:18.087409,68.98,acZChar/mqtt,68.98
2023-08-02 13:44:18.097256,0.91,currentSenChar/mqtt,0.91
2023-08-02 13:44:18.097751,296.72,acXChar/mqtt,296.72
2023-08-02 13:44:18.106564,305.79,acYChar/mqtt,305.79
2023-08-02 13:44:18.115110,69.44,acZChar/mqtt,69.44
2023-08-02 13:44:18.123518,-0.33,currentSenChar/mqtt,-0.33
2023-08-02 13:44:18.133337,296.76,acXChar/mqtt,296.76
2023-08-02 13:44:18.179235,305.24,acYChar/mqtt,305.24
2023-08-02 13:44:18.187319,69.00,acZChar/mqtt,69.0
2023-08-02 13:44:18.187319,-0.59,currentSenChar/mqtt,-0.59
2023-08-02 13:44:18.278734,296.91,acXChar/mqtt,296.91
2023-08-02 13:44:18.287976,305.87,acYChar/mqtt,305.87
2023-08-02 13:44:18.296936,69.80,acZChar/mqtt,69.8
2023-08-02 13:44:18.305509,-0.35,currentSenChar/mqtt,-0.35
2023-08-02 13:44:18.313710,296.97,acXChar/mqtt,296.97
2023-08-02 13:44:18.318108,305.56,acYChar/mqtt,305.56
2023-08-02 13:44:18.327536,69.38,acZChar/mqtt,69.38
2023-08-02 13:44:18.338390,-0.72,currentSenChar/mqtt,-0.72
2023-08-02 13:44:18.338390,296.26,acXChar/mqtt,296.26
2023-08-02 13:44:18.351862,305.91,acYChar/mqtt,305.91
2023-08-02 13:44:18.360810,69.52,acZChar/mqtt,69.52
2023-08-02 13:44:18.367347,0.28,currentSenChar/mqtt,0.28
2023-08-02 13:44:18.599905,297.06,acXChar/mqtt,297.06
2023-08-02 13:44:18.609129,304.99,acYChar/mqtt,304.99
2023-08-02 13:44:18.609624,69.80,acZChar/mqtt,69.8
2023-08-02 13:44:18.617668,-0.46,currentSenChar/mqtt,-0.46
2023-08-02 13:44:18.625909,296.91,acXChar/mqtt,296.91
2023-08-02 13:44:18.634641,305.76,acYChar/mqtt,305.76
2023-08-02 13:44:18.643068,69.29,acZChar/mqtt,69.29
2023-08-02 13:44:18.651090,-0.30,currentSenChar/mqtt,-0.3
2023-08-02 13:44:18.651469,296.97,acXChar/mqtt,296.97
2023-08-02 13:44:18.660526,305.16,acYChar/mqtt,305.16
2023-08-02 13:44:18.669448,69.08,acZChar/mqtt,69.08
2023-08-02 13:44:18.677530,0.81,currentSenChar/mqtt,0.81
2023-08-02 13:44:18.694189,296.76,acXChar/mqtt,296.76
2023-08-02 13:44:18.702737,305.14,acYChar/mqtt,305.14
2023-08-02 13:44:18.702737,69.40,acZChar/mqtt,69.4
2023-08-02 13:44:18.711153,-0.75,currentSenChar/mqtt,-0.75
2023-08-02 13:44:18.719462,296.18,acXChar/mqtt,296.18
2023-08-02 13:44:18.719462,305.66,acYChar/mqtt,305.66
2023-08-02 13:44:18.735014,69.38,acZChar/mqtt,69.38
2023-08-02 13:44:18.735098,0.99,currentSenChar/mqtt,0.99
2023-08-02 13:44:18.744360,296.37,acXChar/mqtt,296.37
2023-08-02 13:44:18.757731,305.51,acYChar/mqtt,305.51
2023-08-02 13:44:18.762978,68.67,acZChar/mqtt,68.67
2023-08-02 13:44:18.769597,0.67,currentSenChar/mqtt,0.67
2023-08-02 13:44:18.795508,296.70,acXChar/mqtt,296.7
2023-08-02 13:44:18.805041,305.58,acYChar/mqtt,305.58
2023-08-02 13:44:18.812679,70.03,acZChar/mqtt,70.03
2023-08-02 13:44:18.823710,-0.59,currentSenChar/mqtt,-0.59
2023-08-02 13:44:18.831625,297.33,acXChar/mqtt,297.33
2023-08-02 13:44:18.835131,305.55,acYChar/mqtt,305.55
2023-08-02 13:44:18.844618,70.13,acZChar/mqtt,70.13
2023-08-02 13:44:18.851381,-0.38,currentSenChar/mqtt,-0.38
2023-08-02 13:44:18.894714,296.18,acXChar/mqtt,296.18
2023-08-02 13:44:18.902765,305.41,acYChar/mqtt,305.41
2023-08-02 13:44:18.908548,70.05,acZChar/mqtt,70.05
2023-08-02 13:44:18.914335,-0.96,currentSenChar/mqtt,-0.96
2023-08-02 13:44:18.994233,296.58,acXChar/mqtt,296.58
2023-08-02 13:44:19.003238,305.45,acYChar/mqtt,305.45
2023-08-02 13:44:19.012004,69.55,acZChar/mqtt,69.55
2023-08-02 13:44:19.023586,-0.25,currentSenChar/mqtt,-0.25
2023-08-02 13:44:19.033807,296.74,acXChar/mqtt,296.74
2023-08-02 13:44:19.041144,305.62,acYChar/mqtt,305.62
2023-08-02 13:44:19.051435,69.02,acZChar/mqtt,69.02
2023-08-02 13:44:19.059490,-0.65,currentSenChar/mqtt,-0.65
2023-08-02 13:44:19.066975,296.76,acXChar/mqtt,296.76
2023-08-02 13:44:19.066975,305.79,acYChar/mqtt,305.79
2023-08-02 13:44:19.076379,69.59,acZChar/mqtt,69.59
2023-08-02 13:44:19.088749,0.89,currentSenChar/mqtt,0.89
2023-08-02 13:44:19.203169,296.81,acXChar/mqtt,296.81
2023-08-02 13:44:19.203169,305.37,acYChar/mqtt,305.37
2023-08-02 13:44:19.211917,69.77,acZChar/mqtt,69.77
2023-08-02 13:44:19.220387,-0.80,currentSenChar/mqtt,-0.8
2023-08-02 13:44:19.233711,296.87,acXChar/mqtt,296.87
2023-08-02 13:44:19.245463,305.22,acYChar/mqtt,305.22
2023-08-02 13:44:19.251251,68.44,acZChar/mqtt,68.44
2023-08-02 13:44:19.260125,-0.91,currentSenChar/mqtt,-0.91
2023-08-02 13:44:19.303900,296.62,acXChar/mqtt,296.62
2023-08-02 13:44:19.311446,305.60,acYChar/mqtt,305.6
2023-08-02 13:44:19.319727,69.46,acZChar/mqtt,69.46
2023-08-02 13:44:19.321476,0.41,currentSenChar/mqtt,0.41
2023-08-02 13:44:19.331113,296.76,acXChar/mqtt,296.76
2023-08-02 13:44:19.343697,305.53,acYChar/mqtt,305.53
2023-08-02 13:44:19.347096,69.99,acZChar/mqtt,69.99
2023-08-02 13:44:19.357004,-0.62,currentSenChar/mqtt,-0.62
2023-08-02 13:44:19.406817,296.87,acXChar/mqtt,296.87
2023-08-02 13:44:19.410215,305.26,acYChar/mqtt,305.26
2023-08-02 13:44:19.419043,69.80,acZChar/mqtt,69.8
2023-08-02 13:44:19.419043,0.36,currentSenChar/mqtt,0.36
2023-08-02 13:44:19.433670,296.85,acXChar/mqtt,296.85
2023-08-02 13:44:19.433670,305.41,acYChar/mqtt,305.41
2023-08-02 13:44:19.442460,68.90,acZChar/mqtt,68.9
2023-08-02 13:44:19.451815,-0.70,currentSenChar/mqtt,-0.7
2023-08-02 13:44:19.509436,296.05,acXChar/mqtt,296.05
2023-08-02 13:44:19.517487,305.41,acYChar/mqtt,305.41
2023-08-02 13:44:19.523146,69.92,acZChar/mqtt,69.92
2023-08-02 13:44:19.535117,-0.91,currentSenChar/mqtt,-0.91
2023-08-02 13:44:19.612816,296.81,acXChar/mqtt,296.81
2023-08-02 13:44:19.621932,305.24,acYChar/mqtt,305.24
2023-08-02 13:44:19.627727,69.25,acZChar/mqtt,69.25
2023-08-02 13:44:19.634964,0.23,currentSenChar/mqtt,0.23
2023-08-02 13:44:19.643790,296.83,acXChar/mqtt,296.83
2023-08-02 13:44:19.653190,305.47,acYChar/mqtt,305.47
2023-08-02 13:44:19.663095,69.25,acZChar/mqtt,69.25
2023-08-02 13:44:19.667064,-0.88,currentSenChar/mqtt,-0.88
2023-08-02 13:44:19.715538,296.79,acXChar/mqtt,296.79
2023-08-02 13:44:19.716707,306.06,acYChar/mqtt,306.06
2023-08-02 13:44:19.725084,68.81,acZChar/mqtt,68.81
2023-08-02 13:44:19.737452,0.20,currentSenChar/mqtt,0.2
2023-08-02 13:44:19.743684,296.66,acXChar/mqtt,296.66
2023-08-02 13:44:19.753147,305.95,acYChar/mqtt,305.95
2023-08-02 13:44:19.762075,69.80,acZChar/mqtt,69.8
2023-08-02 13:44:19.769372,-0.80,currentSenChar/mqtt,-0.8
2023-08-02 13:44:19.818739,296.62,acXChar/mqtt,296.62
2023-08-02 13:44:19.827548,305.39,acYChar/mqtt,305.39
2023-08-02 13:44:19.836215,69.36,acZChar/mqtt,69.36
2023-08-02 13:44:19.838054,-0.70,currentSenChar/mqtt,-0.7
2023-08-02 13:44:19.855651,296.54,acXChar/mqtt,296.54
2023-08-02 13:44:19.858292,304.87,acYChar/mqtt,304.87
2023-08-02 13:44:19.870088,69.82,acZChar/mqtt,69.82
2023-08-02 13:44:19.916730,-0.88,currentSenChar/mqtt,-0.88
2023-08-02 13:44:19.925420,296.28,acXChar/mqtt,296.28
2023-08-02 13:44:19.934184,305.28,acYChar/mqtt,305.28
2023-08-02 13:44:19.943019,70.05,acZChar/mqtt,70.05
2023-08-02 13:44:19.943019,-0.80,currentSenChar/mqtt,-0.8
2023-08-02 13:44:19.972304,297.41,acXChar/mqtt,297.41
2023-08-02 13:44:19.984515,305.64,acYChar/mqtt,305.64
2023-08-02 13:44:19.986886,69.36,acZChar/mqtt,69.36
2023-08-02 13:44:20.000373,-0.12,currentSenChar/mqtt,-0.12
2023-08-02 13:44:20.125221,296.81,acXChar/mqtt,296.81
2023-08-02 13:44:20.134472,305.28,acYChar/mqtt,305.28
2023-08-02 13:44:20.134472,69.17,acZChar/mqtt,69.17
2023-08-02 13:44:20.144160,-0.38,currentSenChar/mqtt,-0.38
2023-08-02 13:44:20.152965,297.23,acXChar/mqtt,297.23
2023-08-02 13:44:20.163329,305.62,acYChar/mqtt,305.62
2023-08-02 13:44:20.173493,70.26,acZChar/mqtt,70.26
2023-08-02 13:44:20.174990,-0.04,currentSenChar/mqtt,-0.04
2023-08-02 13:44:20.187132,296.54,acXChar/mqtt,296.54
2023-08-02 13:44:20.195841,305.76,acYChar/mqtt,305.76
2023-08-02 13:44:20.204112,69.48,acZChar/mqtt,69.48
2023-08-02 13:44:20.212351,0.67,currentSenChar/mqtt,0.67
2023-08-02 13:44:20.221167,296.45,acXChar/mqtt,296.45
2023-08-02 13:44:20.229436,305.53,acYChar/mqtt,305.53
2023-08-02 13:44:20.238169,69.50,acZChar/mqtt,69.5
2023-08-02 13:44:20.248787,-0.75,currentSenChar/mqtt,-0.75
2023-08-02 13:44:20.275274,297.18,acXChar/mqtt,297.18
2023-08-02 13:44:20.283845,305.79,acYChar/mqtt,305.79
2023-08-02 13:44:20.287047,69.32,acZChar/mqtt,69.32
2023-08-02 13:44:20.296106,0.20,currentSenChar/mqtt,0.2
2023-08-02 13:44:20.527938,297.08,acXChar/mqtt,297.08
2023-08-02 13:44:20.534424,305.09,acYChar/mqtt,305.09
2023-08-02 13:44:20.543326,69.59,acZChar/mqtt,69.59
2023-08-02 13:44:20.552990,-1.09,currentSenChar/mqtt,-1.09
2023-08-02 13:44:20.561861,296.66,acXChar/mqtt,296.66
2023-08-02 13:44:20.570647,305.37,acYChar/mqtt,305.37
2023-08-02 13:44:20.579449,69.71,acZChar/mqtt,69.71
2023-08-02 13:44:20.587551,-0.30,currentSenChar/mqtt,-0.3
2023-08-02 13:44:20.587551,297.02,acXChar/mqtt,297.02
2023-08-02 13:44:20.595827,305.51,acYChar/mqtt,305.51
2023-08-02 13:44:20.605695,69.61,acZChar/mqtt,69.61
2023-08-02 13:44:20.615553,0.33,currentSenChar/mqtt,0.33
2023-08-02 13:44:20.635252,296.54,acXChar/mqtt,296.54
2023-08-02 13:44:20.645180,305.43,acYChar/mqtt,305.43
2023-08-02 13:44:20.653934,69.75,acZChar/mqtt,69.75
2023-08-02 13:44:20.661471,-0.80,currentSenChar/mqtt,-0.8
2023-08-02 13:44:20.668819,296.83,acXChar/mqtt,296.83
2023-08-02 13:44:20.673271,305.39,acYChar/mqtt,305.39
2023-08-02 13:44:20.683014,69.67,acZChar/mqtt,69.67
2023-08-02 13:44:20.687528,0.17,currentSenChar/mqtt,0.17
2023-08-02 13:44:20.696742,296.58,acXChar/mqtt,296.58
2023-08-02 13:44:20.704908,305.37,acYChar/mqtt,305.37
2023-08-02 13:44:20.713915,70.22,acZChar/mqtt,70.22
2023-08-02 13:44:20.715072,-0.04,currentSenChar/mqtt,-0.04
2023-08-02 13:44:20.724725,297.12,acXChar/mqtt,297.12
2023-08-02 13:44:20.733477,305.26,acYChar/mqtt,305.26
2023-08-02 13:44:20.741696,69.48,acZChar/mqtt,69.48
2023-08-02 13:44:20.755541,0.36,currentSenChar/mqtt,0.36
2023-08-02 13:44:20.842816,296.74,acXChar/mqtt,296.74
2023-08-02 13:44:20.843820,305.60,acYChar/mqtt,305.6
2023-08-02 13:44:20.853121,69.94,acZChar/mqtt,69.94
2023-08-02 13:44:20.861422,-1.12,currentSenChar/mqtt,-1.12
2023-08-02 13:44:20.870680,297.04,acXChar/mqtt,297.04
2023-08-02 13:44:20.880551,305.47,acYChar/mqtt,305.47
2023-08-02 13:44:20.888912,69.69,acZChar/mqtt,69.69
2023-08-02 13:44:20.897663,-0.38,currentSenChar/mqtt,-0.38
2023-08-02 13:44:20.905872,296.60,acXChar/mqtt,296.6
2023-08-02 13:44:20.918620,305.76,acYChar/mqtt,305.76
2023-08-02 13:44:20.926274,69.11,acZChar/mqtt,69.11
2023-08-02 13:44:20.934414,0.20,currentSenChar/mqtt,0.2
2023-08-02 13:44:21.042351,296.91,acXChar/mqtt,296.91
2023-08-02 13:44:21.051514,305.58,acYChar/mqtt,305.58
2023-08-02 13:44:21.060829,69.08,acZChar/mqtt,69.08
2023-08-02 13:44:21.068855,-0.35,currentSenChar/mqtt,-0.35
2023-08-02 13:44:21.076874,296.37,acXChar/mqtt,296.37
2023-08-02 13:44:21.087450,305.33,acYChar/mqtt,305.33
2023-08-02 13:44:21.087450,68.79,acZChar/mqtt,68.79
2023-08-02 13:44:21.096785,-0.72,currentSenChar/mqtt,-0.72
2023-08-02 13:44:21.105107,296.60,acXChar/mqtt,296.6
2023-08-02 13:44:21.113632,305.45,acYChar/mqtt,305.45
2023-08-02 13:44:21.122094,69.23,acZChar/mqtt,69.23
2023-08-02 13:44:21.130586,0.04,currentSenChar/mqtt,0.04
2023-08-02 13:44:21.147863,296.47,acXChar/mqtt,296.47
2023-08-02 13:44:21.156360,305.26,acYChar/mqtt,305.26
2023-08-02 13:44:21.164823,68.35,acZChar/mqtt,68.35
2023-08-02 13:44:21.173768,-0.28,currentSenChar/mqtt,-0.28
2023-08-02 13:44:21.173768,296.83,acXChar/mqtt,296.83
2023-08-02 13:44:21.187801,305.64,acYChar/mqtt,305.64
2023-08-02 13:44:21.252778,68.79,acZChar/mqtt,68.79
2023-08-02 13:44:21.253123,-0.78,currentSenChar/mqtt,-0.78
2023-08-02 13:44:21.263102,296.47,acXChar/mqtt,296.47
2023-08-02 13:44:21.271599,305.45,acYChar/mqtt,305.45
2023-08-02 13:44:21.280089,69.63,acZChar/mqtt,69.63
2023-08-02 13:44:21.288201,-0.72,currentSenChar/mqtt,-0.72
2023-08-02 13:44:21.348129,296.30,acXChar/mqtt,296.3
2023-08-02 13:44:21.356691,305.74,acYChar/mqtt,305.74
2023-08-02 13:44:21.365016,69.23,acZChar/mqtt,69.23
2023-08-02 13:44:21.365016,0.52,currentSenChar/mqtt,0.52
2023-08-02 13:44:21.373870,296.85,acXChar/mqtt,296.85
2023-08-02 13:44:21.382338,305.47,acYChar/mqtt,305.47
2023-08-02 13:44:21.388447,69.46,acZChar/mqtt,69.46
2023-08-02 13:44:21.397184,-0.49,currentSenChar/mqtt,-0.49
2023-08-02 13:44:21.397735,296.49,acXChar/mqtt,296.49
2023-08-02 13:44:21.406162,305.14,acYChar/mqtt,305.14
2023-08-02 13:44:21.415192,69.61,acZChar/mqtt,69.61
2023-08-02 13:44:21.423721,0.67,currentSenChar/mqtt,0.67
2023-08-02 13:44:21.549314,296.56,acXChar/mqtt,296.56
2023-08-02 13:44:21.566638,305.24,acYChar/mqtt,305.24
2023-08-02 13:44:21.566638,69.46,acZChar/mqtt,69.46
2023-08-02 13:44:21.575053,-0.72,currentSenChar/mqtt,-0.72
2023-08-02 13:44:21.588621,296.77,acXChar/mqtt,296.77
2023-08-02 13:44:21.588621,305.22,acYChar/mqtt,305.22
2023-08-02 13:44:21.603867,69.42,acZChar/mqtt,69.42
2023-08-02 13:44:21.603867,-0.06,currentSenChar/mqtt,-0.06
2023-08-02 13:44:21.612750,296.76,acXChar/mqtt,296.76
2023-08-02 13:44:21.621338,305.39,acYChar/mqtt,305.39
2023-08-02 13:44:21.629907,69.80,acZChar/mqtt,69.8
2023-08-02 13:44:21.638723,0.89,currentSenChar/mqtt,0.89
2023-08-02 13:44:21.652662,296.33,acXChar/mqtt,296.33
2023-08-02 13:44:21.662617,305.05,acYChar/mqtt,305.05
2023-08-02 13:44:21.666911,69.52,acZChar/mqtt,69.52
2023-08-02 13:44:21.675865,-0.51,currentSenChar/mqtt,-0.51
2023-08-02 13:44:21.700072,296.70,acXChar/mqtt,296.7
2023-08-02 13:44:21.708803,305.70,acYChar/mqtt,305.7
2023-08-02 13:44:21.716870,69.65,acZChar/mqtt,69.65
2023-08-02 13:44:21.725052,-0.57,currentSenChar/mqtt,-0.57
2023-08-02 13:44:21.892087,297.06,acXChar/mqtt,297.06
2023-08-02 13:44:21.903091,304.80,acYChar/mqtt,304.8
2023-08-02 13:44:21.911669,69.54,acZChar/mqtt,69.54
2023-08-02 13:44:21.921850,-0.67,currentSenChar/mqtt,-0.67
2023-08-02 13:44:21.926191,296.64,acXChar/mqtt,296.64
2023-08-02 13:44:21.940609,305.43,acYChar/mqtt,305.43
2023-08-02 13:44:21.949911,69.48,acZChar/mqtt,69.48
2023-08-02 13:44:21.950412,0.36,currentSenChar/mqtt,0.36
2023-08-02 13:44:21.967005,296.95,acXChar/mqtt,296.95
2023-08-02 13:44:21.975589,304.80,acYChar/mqtt,304.8
2023-08-02 13:44:21.979594,69.44,acZChar/mqtt,69.44
2023-08-02 13:44:21.989543,0.15,currentSenChar/mqtt,0.15
2023-08-02 13:44:21.998415,296.64,acXChar/mqtt,296.64
2023-08-02 13:44:22.006692,306.22,acYChar/mqtt,306.22
2023-08-02 13:44:22.015194,70.21,acZChar/mqtt,70.21
2023-08-02 13:44:22.024041,-0.49,currentSenChar/mqtt,-0.49
2023-08-02 13:44:22.024041,296.53,acXChar/mqtt,296.53
2023-08-02 13:44:22.041089,305.16,acYChar/mqtt,305.16
2023-08-02 13:44:22.041089,69.99,acZChar/mqtt,69.99
2023-08-02 13:44:22.052281,0.83,currentSenChar/mqtt,0.83
2023-08-02 13:44:22.070100,296.93,acXChar/mqtt,296.93
2023-08-02 13:44:22.070100,305.83,acYChar/mqtt,305.83
2023-08-02 13:44:22.078222,69.82,acZChar/mqtt,69.82
2023-08-02 13:44:22.086224,-0.35,currentSenChar/mqtt,-0.35
2023-08-02 13:44:22.125708,296.12,acXChar/mqtt,296.12
2023-08-02 13:44:22.133193,305.37,acYChar/mqtt,305.37
2023-08-02 13:44:22.133689,68.62,acZChar/mqtt,68.62
2023-08-02 13:44:22.142200,-0.67,currentSenChar/mqtt,-0.67
2023-08-02 13:44:22.273235,296.95,acXChar/mqtt,296.95
2023-08-02 13:44:22.280060,305.66,acYChar/mqtt,305.66
2023-08-02 13:44:22.285864,69.99,acZChar/mqtt,69.99
2023-08-02 13:44:22.292787,-0.88,currentSenChar/mqtt,-0.88
2023-08-02 13:44:22.299956,296.51,acXChar/mqtt,296.51
2023-08-02 13:44:22.305993,305.41,acYChar/mqtt,305.41
2023-08-02 13:44:22.309359,69.50,acZChar/mqtt,69.5
2023-08-02 13:44:22.319328,0.54,currentSenChar/mqtt,0.54
2023-08-02 13:44:22.327195,296.72,acXChar/mqtt,296.72
2023-08-02 13:44:22.336021,305.62,acYChar/mqtt,305.62
2023-08-02 13:44:22.336021,69.21,acZChar/mqtt,69.21
2023-08-02 13:44:22.346883,0.49,currentSenChar/mqtt,0.49
2023-08-02 13:44:22.571745,296.05,acXChar/mqtt,296.05
2023-08-02 13:44:22.580616,304.78,acYChar/mqtt,304.78
2023-08-02 13:44:22.589329,69.54,acZChar/mqtt,69.54
2023-08-02 13:44:22.596445,-0.28,currentSenChar/mqtt,-0.28
2023-08-02 13:44:22.605769,296.37,acXChar/mqtt,296.37
2023-08-02 13:44:22.609354,305.77,acYChar/mqtt,305.77
2023-08-02 13:44:22.618587,68.52,acZChar/mqtt,68.52
2023-08-02 13:44:22.626896,-0.30,currentSenChar/mqtt,-0.3
2023-08-02 13:44:22.626896,296.43,acXChar/mqtt,296.43
2023-08-02 13:44:22.634944,305.56,acYChar/mqtt,305.56
2023-08-02 13:44:22.644638,69.34,acZChar/mqtt,69.34
2023-08-02 13:44:22.653067,0.28,currentSenChar/mqtt,0.28
2023-08-02 13:44:22.680138,296.87,acXChar/mqtt,296.87
2023-08-02 13:44:22.689449,305.70,acYChar/mqtt,305.7
2023-08-02 13:44:22.696502,70.07,acZChar/mqtt,70.07
2023-08-02 13:44:22.696502,-0.70,currentSenChar/mqtt,-0.7
2023-08-02 13:44:22.705315,297.16,acXChar/mqtt,297.16
2023-08-02 13:44:22.713738,305.14,acYChar/mqtt,305.14
2023-08-02 13:44:22.722289,69.19,acZChar/mqtt,69.19
2023-08-02 13:44:22.722289,0.44,currentSenChar/mqtt,0.44
2023-08-02 13:44:22.731163,296.26,acXChar/mqtt,296.26
2023-08-02 13:44:22.739987,305.56,acYChar/mqtt,305.56
2023-08-02 13:44:22.748491,69.40,acZChar/mqtt,69.4
2023-08-02 13:44:22.757041,0.65,currentSenChar/mqtt,0.65
2023-08-02 13:44:22.782871,296.89,acXChar/mqtt,296.89
2023-08-02 13:44:22.791425,305.49,acYChar/mqtt,305.49
2023-08-02 13:44:22.796822,69.34,acZChar/mqtt,69.34
2023-08-02 13:44:22.805172,0.41,currentSenChar/mqtt,0.41
2023-08-02 13:44:22.813825,296.66,acXChar/mqtt,296.66
2023-08-02 13:44:22.813825,305.51,acYChar/mqtt,305.51
2023-08-02 13:44:22.822649,69.02,acZChar/mqtt,69.02
2023-08-02 13:44:22.831502,-0.72,currentSenChar/mqtt,-0.72
2023-08-02 13:44:22.840255,296.93,acXChar/mqtt,296.93
2023-08-02 13:44:22.840255,305.32,acYChar/mqtt,305.32
2023-08-02 13:44:22.882913,70.30,acZChar/mqtt,70.3
2023-08-02 13:44:22.891034,-0.65,currentSenChar/mqtt,-0.65
2023-08-02 13:44:22.942424,296.85,acXChar/mqtt,296.85
2023-08-02 13:44:22.951324,305.83,acYChar/mqtt,305.83
